place_name,keywords,data_type,theme_id,open_info,fee,info,contact,address,coordinate_y,coordinate_x,주차
서울퓨처랩,문화 예술,tour,1,매주 월요일 / 법정공휴일<br>※ 세부 일정은 예약페이지 참조 화요일~일요일 10:00~18:00,"이용가능시설:메타버스 체험관 / 혁신기술 체험관 / AI융합 체험관 / 창의 교육관 등
화장실:있음
입 장 료:무료
","서울퓨처랩은 퍼놀로지(Fun+Technology)를 기반으로 4차 산업혁명 시대를 쉽고 재미있게 체험할 수 있는 디지털 놀이터이다. 미취학 아동부터 성인까지 모두 이용할 수 있으며, 스토리 기반 몰입형으로 미래 기술 체험 프로그램을 조성했다. 체험관 또한 몰입형 체험 기반으로 조성했으며, 새로운 학습경험모델을 설계했다. 
체험관은 메타버스 체험관, 혁신기술 체험관, AI융합 체험관, 창의 교육관으로 구성되어 있다. 메타버스 체험관에서는 메타버스 기술을 바탕으로 한 가상공간을 실감 나게 체험하며 미래기술에 대한 이해를 높이고 통찰력을 기를 수 있으며, 혁신기술 체험관은 로보틱스, 자율주행 등 다양한 기술을 게임을 통해 재미있게 익히고 실제 적용되는 사례를 자연스럽게 접할 수 있는 곳이다. AI융합 체험관은 인공지능과 로봇 기술 기반의 방탈출 게임과 생성형 AI 활용 3D 이미지 제작 등 AI융합체험을 통해 미래기술을 활용한 문제해결 과정을 경험할 수 있다. 
각 체험관에서는 XR 직업체험, UAM 레이스, 로봇림픽, 디지털트윈, AI 로봇 챌린지, AI 크리에이팅 등 다양한 프로그램을 즐길 수 있다. 프로그램 운영 일정이 요일 별로 상이하기 때문에 확인하고 방문하는 것이 좋다.",02-2063-3461,서울특별시 강서구 마곡중앙5로 지하9 (마곡동)지하 1층,37.5660654800,126.8269404101,가능
강서역사문화거리,"치유/명상, 역사 탐방",tour,1,연중무휴 상시 개방,"입 장 료:무료
","강서역사문화거리는 다양한 역사 문화 유적지가 산재한 가양동 일대에 위치한 곳으로, 가양동 일대의 낙후된 경관을 개선해 역사와 문화의 향취가 가득한 거리로 탈바꿈한 것이다. 가양동 궁산 일대는 조선시대 양천현아가 있었던 행정의 중심지인 까닭에 많은 역사 문화유산이 곳곳에 남아있다. 
9호선 양천향교역 1번 출구를 나와 마곡지구에서 이어지는 양천로 47길 초입에 설치된 강서역사문화거리임을 알리는 상징 조형물이 세워져 있다. 기둥 형태의 안내판에는 유적지를 소개하는 글과 위치를 담고 있어 누구든 쉽게 유적지를 찾을 수 있다. 겸재정선미술관, 궁산땅굴, 소악루, 양천고성지, 양천향교로 이어지는 강서역사문화거리는 천천히 걸어 1시간 정도 걸리는 코스이다. 해가 저물면 역사문화 거리는 낮의 모습과는 다르게 아름다운 조명이 켜지며 빛을 받은 조형물이 줄을 잇는 모습을 연출한다.",강서구청 체육관광과 02-2600-6082,서울특별시 강서구 양천로 291 (마곡동),37.5722343802,126.8366643489,가능
열린송현 녹지광장,힐링,tour,1,연중무휴 상시 개방,"화장실:있음
입 장 료:무료
","열린송현 녹지광장은 종로구 송현동 부지에 있는 공간으로, 경복궁과 종로 사이에 위치하고 있는 광장이다. 송현동 부지는 일제강점기 식산은행 사택, 해방 후 미군 숙소, 미대사관 숙소 등으로 활용되어 오다가 1997년 우리 정부에 반환되었다. 하지만 이후 별다른 쓰임 없이 폐허로 방치되어 높은 벽에 둘러싸여 있었다. 2022년 7월 한국주택공사로 소유권이 넘어오고 서울시로 다시 소유권이 넘어가면서 쉼과 문화가 있는 열린송현 녹지광장으로 단장하고 시민에게 개방되었다.
높이 4m 담장에 둘러싸여 오랜 기간 닫혀있던 공간은 돌담을 낮추고 야생화로 어우러진 녹지로 조성하였다. 이로 인해 율곡로, 감고당길에서 드넓은 녹지광장을 한눈에 담을 수 있다. 돌담장 안으로 들어가면 광장 중앙에 서울광장 잔디보다 넓은 중앙잔디광장이 펼쳐진다. 광장 주변으로는 코스모스, 백일홍과 같은 야생화 군락지가 조성되어 있다. 경복궁과 북촌은 송현동 부지가 열리면서 광장 내부로 난 지름길로 연결된다. 광장을 가로지르며 걷다 보면 청와대, 광화문광장, 인사동 그리고 북촌 골목길로 자연스레 이어진다.",02-120,서울특별시 종로구 송현동48-9,37.5766531228,126.9814149133,
당산공원,힐링,tour,1,연중무휴 상시 개방,"입 장 료:무료
화장실:있음
","당산공원은 영등포구청역 바로 앞에 자리한 공원이다. 기억생생길과 지압보도, 야외서가, 무장애 놀이터를 갖추고 있어 남녀노소 누구나 이용할 수 있다. 
기억생생길은 치매인식개선 및 치매 친화적 환경 조성을 위해 만들어진 산책로이다. 치매예방수칙과 치매 조기검진의 중요성 등 치매와 관련된 정보가 담긴 안내판을 산책로 곳곳에 담아 놓아서 산책을 하면서 정보도 볼 수 있다. 지압보도는 자연친화적인 형태로 발 지압을 하며 산책할 수 있다. 야외서가는 누구나 자유롭게 책을 읽을 수 있다. 무장애 놀이터는 바닥면에 턱이 없어 휠체어를 탄 아이도 이용할 수 있도록 만들었다.",영등포구청 정원도시과 02-2670-3764,서울특별시 영등포구 당산동3가,37.5256519597,126.8957130537,가능
망원유수지체육공원,"힐링, 액티비티",tour,1,"연중무휴 상시 개방<br>
※ 단, 유수지의 특성상 우천 및 기상특보 시에는 구민의 안전을 위하여 사용을 제한함","화장실:있음
","망원유수지체육공원은 수해 조절용 유수지를 정비해서 2004년에 문을 연 망원동에 있는 체육공원이다. 2008년 인라인스케이트 전용 트랙과 보행자용 우레탄 육상트랙, 국제경기장 규격의 축구장, 야간 조명시설 등을 추가로 설치했다. 현재 축구장, 족구장, 농구장, 인라인연습장, 다목적 트랙, 게이트볼장, 체력단련 운동기구 등의 시설을 보유하고 있다. 야간 조명시설이 있어서 저녁 운동이 가능하다. 또, 체육공원 사이로 작은 오솔길이 나 있어 산책 중인 시민들도 많이 볼 수 있다.",마포구청 체육진흥과 02-3153-9873,서울특별시 마포구 월드컵로25길 190 (망원동),37.5568178050,126.8969787272,가능
남산예장공원,힐링,tour,1,연중무휴 상시 개방,"입 장 료:무료 
화장실:있음
","조선시대 군사들의 훈련장이었던 남산예장자락을 복원한 공원으로, 지상과 지하로 나뉘어 있다. 지상에는 중앙정보부의 고문실을 재현한 ‘기억6’, 조선총독부 관사 터를 그대로 보존한 ‘유구터’, 남산의 역사와 문화를 소개하는 ‘남산이야기’ 등이 있다. 또한, 푸른 소나무 숲과 잔디밭, 산책로 등이 조성되어 있어 시민들의 휴식처로 사랑받고 있다. 지하에는 이회영 기념관, 친환경 버스환승센터, 녹색에너지센터 등이 있다. 이회영 기념관은 독립운동가 이회영 선생의 삶과 업적을 기리는 공간으로, 선생의 유품과 기록 등이 전시되어 있다.
남산예장공원은 과거와 현재, 역사와 문화가 공존하는 공원으로 조선시대부터 일제강점기, 군사독재 시절까지 다양한 역사적 사건이 있었던 곳이다. 이러한 역사적 의미를 되새기고자 공원 조성 과정에서 다양한 역사적 유적과 시설물을 복원했다. 또한, 공원을 통해 시민들이 역사를 배우고, 평화와 인권의 가치를 되새길 수 있도록 다양한 전시와 교육 프로그램도 운영하고 있다.",중구청 공원녹지과 02-3396-5852,서울특별시 중구 주자동5-22,37.5605217984,126.9888869118,가능
볼베어파크 롯데몰 은평점,"액티비티, 핫플레이스",tour,1,연중무휴 11:00~20:00 (입장마감 19:00),"화장실:있음(남녀 구분)
이용가능시설:챌린지코스 / 트램펄린 / 포토존 / 카페 / 푸드코드 등
시설이용료:[평일]<br>
- 영유아(12개월 이상~24개월 미만) 13,000원<br>
- 소인(24개월 이상~17살 미만) 24,000원<br>
- 대인(17살 이상) 8,000원<br>
[주말/공휴일]<br>
- 영유아(12개월 이상~24개월 미만) 13,000원<br>
- 소인(24개월 이상~17살 미만) 28,000원<br>
- 대인(17살 이상) 8,000원<br>
※  무료 입장 : 12개월 미만(증빙자료 제출)
주차요금:4시간 무료
","볼베어파크 롯데몰 은평점은 10가지 이상의 다양한 스포츠 체험이 가능한 어린이 스포츠 테마파크이다. 대형마트에 입점해 있어서 주말에는 사람이 많아 입장 대기가 있을 수 있지만, 입장 대기를 기다리며 놀 수 있는 작은 놀이공간이 마련되어 있어서 지루하지 않게 기다릴 수 있다. 어린이 미끄럼방지 양말을 꼭 신어야 하며, 보호자들도 안전과 청결을 위해 양말을 꼭 착용하여야 한다. 또한 양말을 챙겨오지 못했어도 카운터에서 구매가 가능하다.
볼베어파크에는 디지털존, 휴게공간, 볼챌린지 코스, 포토존 등이 있다. 축구, 야구, 복싱 등의 다양한 스포츠 시설이 있고 휴게공간도 있어서 유아부터 어른들까지 이용할 수 있다. 대형 놀이시설인 만큼 시간대마다 다양한 놀이시설을 운영하며, 각 놀이시설에 따른 키와 나이 제한이 있으니 확인하고 이용해야 한다.",0507-1431-5363,서울특별시 은평구 통일로 1050 (진관동)롯데몰은평점 3층,37.6375893423,126.9179162000,가능
약사사(서울),치유/명상,tour,1,연중무휴 상시 개방,"화장실:있음
","개화산 약사사는 서울 강서구에 우치한 대한불교조계종 직할교구 사찰이다. 도량 중앙에는 서울특별시 유형문화유산으로 지정된 약사사 삼층석탑이 있으며, 대웅전 내에는 서울특별시 유형문화유산으로 지정된 약사사 석불입상을 모시고 있어 고려 후기 창건 역사를 가늠케 한다. 
1486년(성종 17년)에 완성된 『동국여지승람(東國輿地勝覽)』에는 약사사가 주룡산에 있다고 나와 있다. 조선 후기 작성된 『양천읍지(陽川邑誌)』에 따르면 신라 때 주룡이라는 도인이 이 산에 머물렀다 하여 주룡산이라 이름하였고, 주룡 선생이 돌아간 후 기이한 꽃 한 송이가 피어 사람들이 개화산이라 불렀다. 
1737년에 이르러 송인명이 개화사에서 공부하고 재상이 되어 그 인연으로 절을 중수하였고, 순조 이후에는 약사사로 개칭하였다. 1827년 송숙옥이 쓴 『개화산약사암중건기(開花山藥師庵重建記)』에 의하면 ‘약사암’이라 하고 삼한고찰로 표기하였다. 조선 후기의 화가 겸재 정선(1676~1759)은 개화사라는 제목으로 사찰과 주변 풍경을 그리기도 하였다.
1911년에는 일제의 사찰령에 의해 약사암은 잠시 봉은사의 말사가 되었다. 1928년에는 원표스님이 약사전을 고쳐지었고, 1984년 설호스님이 다시 고쳐지었으며, 1988년 요사채와 범종각을 신축하였다.",02-2662-2551,서울특별시 강서구 금낭화로17길 261,37.5869209605,126.8029808981,가능
원통사(서울),치유/명상,tour,1,연중무휴 상시 개방,"화장실:있음
","원통사[圓通寺]는 서울시 도봉구 도봉산에 자리한 대한불교 조계종 1 교구인 조계사의 직할사찰이다. 원통사는 예로부터 좌우에 수락산과 삼각산을 거느리고 한강을 바라보는 도봉산의 최고 길지에 자리 잡은 수행기도처로 알려져 왔다. 조선초기의 무학대사를 비롯해서 근대에는 만공·동산·춘성스님 등 선지식이 이곳에 머물면서 큰 깨달음을 얻었으며, 많은 사람들에게 있어서는 관음기도 도량으로도 유명하다. 또한 조선 영조 때 영의정을 지냈던 조현명, 서명균 등이 나라의 일을 이야기하며 심신을 닦았던 곳으로 당대 유학자들 사이에 명소로 이름 높았다. 현재 경내에는 조선 태조 이성계가 기도했다는 석굴이 있으며, 약사전 아래 큰 바위에는 태조가 기도를 마치던 날 천상의 상공(정승)이 되어 옥황상제를 배알 하는 꿈을 꾸었다 하여 새겼다는 상공암 [相公岩]이라는 글씨가 있다. 그런가 하면 절 뒤쪽에 있는 우이암으로 불리는 바위는 관음보살이 부처님을 향해 기도하는 형상을 하고 있어 원래는 ‘관음봉’으로 불리었다고 한다. 주변의 자연 지세를 자세히 살펴보면 호랑이·코끼리·학 등 여러 동물 모습을 한 바위들이 이 바위를 향해 머리를 조아리고 있는 형상이다. 그래서인지 사람들은 이곳을 천혜의 관음성지라고 믿고 있다.",02-954-9944,서울특별시 도봉구 도봉로169길 520 (도봉동),37.6829135306,127.0116396916,불가능
몽마르뜨공원,힐링,tour,1,연중무휴 상시 개방,"화장실:있음
","몽마르뜨공원은 서래마을 위쪽에 위치한 공원이다. 공원 인근에는 서래마을이 위치하고 있는데, 이곳에는 프랑스인들이 많이 거주하고 있어  공원의 이름을 몽마르뜨공원으로 명명하게 되었다. 
몽마르뜨공원은 명칭만큼이나 예술과 낭만이 가득한 공원이다. 비록 규모는 크지 않지만, 공원에는 프랑스 시인들이 남긴 시와 조형 예술작품들이 가득하다. 빈센트 반고흐, 폴 고갱, 파블로 피카소 등 프랑스에서 활동한 대표적인 예술가들의 흉상 조형물도 볼 수 있다. 또한, 대중가수로 유명한 이미자의 기념공간인 이미자 뜰이 조성되어 있고, 놀이터 시설도 조성되어 있어 아이와 함께 피크닉을 즐기기에도 좋다. 
몽마르뜨공원 끝에는 서리풀 근린공원을 잇는 누에다리가 있다. 누에다리를 건너서 계절에 따라 다양한 꽃들을 감상할 수 있는 서리풀근린공원까지 산책을 즐길 수 있다.",서초구청 푸른도시과 02-2155-5483,서울특별시 서초구 반포동산59-1,37.4951518764,127.0035152060,불가능
온수공원,힐링,tour,1,연중무휴 상시 개방,"화장실:있음
입 장 료:무료
이용가능시설:배드민턴장 / 체력단련장 / 운동기구 등
","서울시 구로구에 위치한 온수공원은 1971년 도시 자연공원으로 지정되었다. 임상이 양호하며 식생이 다양하고 수목 등 식생이 잘 보존된 전형적인 자연상태의 공원이다. 등산로 주변에 약수터와 배드민턴장, 체력단련장, 의자 등 휴게시설과 철봉, 허리 돌리기 등 운동기구가 등산로 곳곳에 설치되어 많은 시민들이 방문하고 있다.",구로구 공원녹지과 02-860-2396,서울특별시 구로구 고척로21나길 103 (개봉동),37.5020481486,126.8397382631,불가능
